id,title,description,content,sourceLink,sourcePublishedAt,author,sourceMedia,sourceReferenceImages,sourceVideos
199,One Piece Inspired Video Prompt: Loki Saves Hostages,"A detailed, narrative prompt inspired by One Piece chapter 1174, describing a dramatic scene where child hostages are about to fall into the sea, only to be saved by Loki, who transforms into a giant black dragon. The scene culminates with Loki, Gear 5 Luffy, and Ragnir (in squirrel form) preparing for battle against MMA monsters.","人質の子供たちは歩くのを止められず、着実に港の端と、船の破壊によって海の雲に開いた穴へと近づいていく。
ソマーズは「死んでも構わない、後でまた別の巨人族の子供たちを攫えばいい」と言う。  リプリーと子供たちの家族たちは必死に止めようとするが、止められないと悟り、子供たちを抱きしめる――そして全員が落ちる。  だが……！！！
ロキが現れ、彼らを救う。
彼は巨大な黒い龍に変身し、空から全員を掴み取る（この章ではロキの悪魔の実の名前は明かされていない）。  章の最後は、龍形態のロキ、ギア5のルフィ、そしてリス形態のラグニールがロキの頭の上に乗り、
MMAモンスターたちへ攻撃を仕掛ける準備が整った姿で締めくくられる。",https://x.com/cheryblackcloud/status/2021632514427859109,2026-02-11T17:08:46.000Z,"{""name"":""Cherry Blackcloud"",""link"":""https://x.com/cheryblackcloud""}",[],[],"[{""id"":""698ee7bcf5eb6d00048e7a5d"",""url"":""https://video.twimg.com/amplify_video/2021631662975856642/vid/avc1/1470x630/VlDmWsLuRbXQtK2j.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2021631662975856642/img/KPn8bPrFBgryaxp3.jpg"",""caption"":null}]"
196,Dongbei Sweet Girl Livestream Video Prompt,"A detailed, multi-scene prompt for Seedance 2.0 to generate a 15-second vertical video (9:16) featuring a 'Northeast Sweet Girl' performing a slow-roll MC routine in a high-end, cyberpunk-style livestream studio, complete with specific character descriptions, scene breakdowns, actions, atmosphere, and visual effects.","【风格】抖音/快手竖屏(TikTok Portrait 9:16)，高端网红直播间(High-end Livestream Studio)，赛博朋克霓虹光，4K画质，东北喊麦慢摇风(Dongbei MC Slow Roll)，节奏感极强。
【时长】15秒
【BGM设定】《夜巴黎》DJ慢摇版。
【角色】
1. 主角：东北甜妹（Northeast Sweet Girl），长相极度甜美可爱（双马尾/大眼睛），但穿搭是“甜酷风”（粉色毛绒外套+紧身吊带），戴着巨大的水钻耳机，手持专业电容麦。
2. 配角：两名黑衣小弟（Backups），戴着墨镜，面无表情，站在甜妹身后左右两侧，像保镖一样酷。

[00:00-00:05] 镜头1：甜妹起范儿(The Intro)。
画面：灯光聚焦在甜妹脸上。她对着镜头甜甜地笑了一下，然后瞬间眼神变得犀利（进入喊麦状态）。
动作：她随着“动次打次”的重低音节奏，单手压着耳机，身体开始有韵律地左右慢摇（Swaying）。
背景：身后两个黑衣小弟神同步地开始点头、晃肩膀，动作整齐划一，压迫感十足。
【氛围】高端、迷离、纸醉金迷。

[00:05-00:10] 镜头2：夜巴黎高潮(The Climax)。
画面：直播间背景的大屏幕上打出绚丽的霓虹字“夜巴黎(Night Paris)”和埃菲尔铁塔的激光投影。
动作：甜妹双手握麦，表情陶醉且自信，身体大幅度跟着节奏摇摆。身后的两个小弟配合着做“摇手花”的动作，气氛拉满。
【视觉细节】空气中飘散着金色的彩带和香槟色的光斑，灯光随着节奏疯狂闪烁。

[00:10-00:15] 镜头3：排面拉满(The Finale)。
画面：镜头稍微拉远，展示整个豪华直播间。
动作：甜妹对着镜头比了一个极其帅气的“开枪”手势（Wink）。身后的两个小弟同时从怀里掏出墨镜戴正，然后双手抱胸，酷到没朋友。
【特效】满屏的虚拟礼物特效（跑车、游艇）在甜妹周围炸开，画面定格在三人最酷的Pose上。",https://x.com/johnAGI168/status/2021489421338448045,2026-02-11T07:40:10.000Z,"{""name"":""John"",""link"":""https://x.com/johnAGI168""}",[],[],"[{""id"":""698ee7acf5eb6d00048e7a4d"",""url"":""https://video.twimg.com/amplify_video/2021488898019647488/vid/avc1/720x1280/m9lAI8BnMVweCA7p.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2021488898019647488/img/Bv58nbFLq-YtVqnG.jpg"",""caption"":null}]"
195,Indian Tollywood Action Blockbuster Scene,"A prompt for generating a high-energy, exaggerated action sequence in the style of an Indian Tollywood blockbuster, featuring anti-gravity physics, slow-motion ramps, and a protagonist who effortlessly sends dozens of goons and even a jeep flying with minimal effort.","【风格】
印度泰卢固语动作大片(Tollywood Action Blockbuster)，极致夸张的物理特效(Anti-gravity Physics)，慢动作升格与快慢镜切换(Ramp-mo)，尘土飞扬，史诗感BGM氛围，无血腥，重点展示冲击力。

【时长】15秒

【场景】
一个尘土飞扬的废弃采石场或建筑工地，阳光强烈，风很大。

【角色】
主角（Hero）：留着标志性胡须，戴着墨镜，穿着牛仔夹克，走路带风，神情极度自信霸气。
对手（Goons）：几十个穿着杂乱衣服的打手，主要作用是被打飞。

【分镜详解】
[00:00-00:05] 镜头1：神之登场与杂兵起飞(The Hero Entry)
画面：极度慢动作（Super Slow-mo）。主角慢悠悠地走来，身后是狂风卷起的漫天黄沙。
动作：他随意地抬手一挥（看起来没怎么用力）。
特效奇观：仅仅是掌风，就让冲在最前面的五个打手像断了线的风筝一样，违反物理定律地向后高高飞起（至少飞出15米高），在空中慢动作旋转。

[00:05-00:10] 镜头2：牛顿定律失效(Physics Defied)
画面：快慢镜切换。主角瞬间加速冲入人群。
动作：主角一记回旋踢。被踢中的目标瞬间撞倒身后的十个人，形成多米诺骨牌效应。
特效奇观：巨大的冲击波让地面炸开一圈尘土。所有的打手在接触到主角拳脚的瞬间，都伴随着大量的白色粉尘（代替血液）夸张地向四周弹射飞出，撞碎周围的木箱和道具。

[00:10-00:15] 镜头3：终极神力(The Ultimate Power Move)
画面：主角摘下墨镜，对着镜头邪魅一笑（Blinking Moment）。
动作：一辆吉普车向他冲来。他不躲不闪，正面抬脚一踹。
特效奇观：吉普车在接触他脚尖的瞬间，像玩具车一样被垂直踢飞到空中翻滚，零件四散。主角在漫天掉落的汽车零件和飞舞的打手背景中，淡定地重新戴上墨镜，整理发型。",https://x.com/johnAGI168/status/2021472044295070168,2026-02-11T06:31:07.000Z,"{""name"":""John"",""link"":""https://x.com/johnAGI168""}",[],[],"[{""id"":""698ee7b3f5eb6d00048e7a53"",""url"":""https://video.twimg.com/amplify_video/2021471833107607552/vid/avc1/1280x720/Xi4CAwKYSat1TvFb.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2021471833107607552/img/o6mQFuwGq2uD2lWs.jpg"",""caption"":null}]"
194,Horror Short Film Prompt: The Glitch in the Mirror,"A detailed, multi-shot prompt for a 15-second pseudo-documentary/horror short film about a young woman brushing her teeth, where her reflection in the mirror exhibits independent, unsettling behavior, creating a suspenseful 'glitch' effect.","【风格】伪纪录片（Vlog Style），超写实主义，固定机位实拍感，自然光，带有一点点悬疑惊悚色彩。 
【时长】15秒 
【主角（记得传参考图）】一个性感的年轻人美女，在自家卫生间洗漱台前准备洗漱睡觉。 
[00:00-00:06] 镜头1：日常铺垫（Normalcy）。 场景：普通的卫生间大镜子前。 动作：主角正在对着镜子刷牙，满嘴泡沫。她一边刷牙一边对着镜子做各种搞怪的鬼脸（挤眉弄眼）。 关键细节：此时镜子里的倒影完全正常，动作同步。 
[00:06-00:11] 镜头2：BUG出现（The Glitch）。 动作：主角刷完牙，低头吐掉泡沫，然后转身准备离开卫生间。 高能时刻（核心爆点）：就在主角真身已经转身离开镜子画面范围的时候，镜子里的那个“倒影”竟然**没有动**！那个“倒影”依然保持着刷牙的姿势，甚至还坏笑着冲着镜头挑了一下眉毛，停留了整整2秒钟，才突然惊慌失措地“闪屏”追上本体的动作消失。 导演备注：要做出极其真实的“网络延迟”感，倒影有独立意识的感觉。 
[00:11-00:15] 镜头3：惊悚回马枪（The Punchline）。 动作：已经走到门口的主角似乎感觉到了不对劲，猛地回头看向镜子。 结果：镜子此时已经完全恢复正常，空空荡荡，只照出对面的墙壁。主角一脸茫然且后怕，对着房间里环视了一下，露出惊悚的表情。画面在主角的懵逼脸中定格（恐怖片效果）。",https://x.com/msjiaozhu/status/2021777584913363052,2026-02-12T02:45:13.000Z,"{""name"":""MapleShaw"",""link"":""https://x.com/msjiaozhu""}",[],[],"[{""id"":""698ec036130262000482f637"",""url"":""https://video.twimg.com/amplify_video/2021777486888284160/vid/avc1/1112x834/fNme-S0d-q5_XRx_.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2021777486888284160/img/e7W0p68tCjcUuZXq.jpg"",""caption"":null}]"
193,Xianxia Animated Film Battle Script: Han Li vs. Wang Lin,"A detailed, four-scene script prompt for a 15-second, high-energy duel in the style of a Chinese Xianxia (immortal hero) animated film. The prompt features a battle between the characters Han Li (with golden flying swords) and Wang Lin (with a massive cyan phantom hand and a black sphere of destruction), emphasizing ultra-fine 3D CG rendering and a strong gold/cyan color contrast.","中国仙侠动画电影风格，超精细3D CG渲染，15秒高燃对决镜头，金青双色调强烈对比。0-3秒：大远景，混沌虚空中两道流光从画面两侧极速对冲——左侧金光中隐约可见一名身着青灰色道袍的中年修士，面容沉静如水，手持一柄
  绿小剑，正是韩立；右侧青黑色煞气中一名白发黑袍的清瘦男子负手而立，眼眸深邃如古井，周身萦绕灭世之气，正是王林，两人遥遥对视，虚空因双方气场碰撞而龟裂，伴随低沉的雷鸣。4-8秒：韩立掐诀催动青竹蜂云剑，七十
  二柄飞剑化为漫天剑雨如金色暴风般席卷而去；王林右手一指，身后凝聚出一只遮天蔽日的青色巨手虚影，巨手迎着剑雨一掌拍下，剑气与掌力碰撞的瞬间爆发出金青双色的能量洪流，冲击波向四面扩散撕裂虚空，伴随金属碰撞
  与空间破碎声。9-12秒：定格慢放，韩立身后浮现金色万佛虚影，双目金光大盛，万剑归宗凝聚为一道百丈金色剑光直劈而下；王林双眸中闪过一抹疯狂，口中低吼""天地若不容我，我便逆了这天！""，右手高举，一颗旋转的黑色
  球在掌心凝聚，散发出扭曲空间的毁灭气息，两股终极之力正面撞击，时间仿佛静止。13-15秒：能量大爆炸，画面白光吞噬一切后缓缓消散，烟尘中两个身影背对背伫立在碎裂的虚空中，衣袍残破，各自喘息，韩立淡淡开口""阁
  的逆天之术，韩某佩服""，王林嘴角浮现一丝笑意，音效收束为虚空碎片坠落的清脆声与渐弱风声。",https://x.com/songguoxiansen/status/2021591223505662201,2026-02-11T14:24:41.000Z,"{""name"":""松果先森"",""link"":""https://x.com/songguoxiansen""}",[],[],"[{""id"":""698d7432abd280000417af1a"",""url"":""https://video.twimg.com/amplify_video/2021590883737731074/vid/avc1/1280x720/xF0DLOgejELzq_Cq.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2021590883737731074/img/8IgaOINR7LeVsEIN.jpg"",""caption"":null}]"
191,Gothic Cathedral Battle: Warrior vs. Black Dragon,"A detailed, multi-shot prompt for Seedance 2.0 (and Kling 3.0 comparison) describing a 15-second, fast-paced battle sequence in a ruined Gothic cathedral. The prompt specifies the setting, characters (female warrior and black-armored warrior), action choreography across five distinct time segments, camera movements (shaking, close-ups), and dramatic effects (dragon fire, collapsing pillars).","用图片中的三个角色和场景制作一场战斗【场景设定】 哥特式大教堂废墟，石柱倾颓，暮光透过破碎彩窗，尘埃飘浮。 第0-3秒： 女战士持矛警戒前行，镜头跟随其背影推进。突然，黑龙从阴影中猛扑，利爪撕裂地面石板，碎石爆溅。女战士翻滚闪避，长矛划出弧光。镜头剧烈震颤，龙吼震荡教堂。 第4-6秒： 黑甲战士冲入，盾牌猛击龙首侧面，金属撞击骨骼的沉闷轰鸣。龙头被撞向一侧，利齿甩出唾液飞沫。快速切至女战士，她借势跃起，矛尖直刺龙颈鳞片缝隙，火花迸溅。镜头跟随矛尖冲击瞬间。 第7-9秒： 黑龙暴怒甩尾横扫，尾刃斩断石柱。柱体轰然倒塌，砸向两名战士。黑甲战士举盾硬扛，盾面凹陷，双脚在地面犁出深痕。女战士低身滑行穿过碎石雨，长矛在地面摩擦出火星。龙翼展开遮蔽光线，教堂陷入阴影。 第10-12秒： 女战士猛刺龙腹，矛身深陷。黑龙痛苦仰首咆哮,颈部膨胀,喉咙涌动红光。黑甲战士察觉危险，冲刺抱摔女战士向后翻滚。下一瞬,龙炎喷涌而出,火柱吞没两人刚才位置,石板融化成岩浆。镜头在热浪中扭曲变形。 第13-15秒： 两名战士同时发动终结。黑甲战士从侧翼盾击龙颈关节，女战士正面全力投掷长矛，矛身旋转穿透龙喉。黑龙身体僵直，重重砸落地面，震起漫天灰尘。镜头拉远定格：两名战士喘息伫立，巨龙横尸教堂中央，破碎彩窗透入的暮光照亮战场废墟。快速转黑。 ￼ 【风格说明】 • 快节奏剪辑，无慢动作 • 撞击时镜头剧烈晃动，灰尘爆裂 • 近距离特写捕捉武器与鳞甲碰撞瞬间 • 全程保持昏暗哥特氛围，火光与暮光交织 • 音效：金属碰撞、龙吼、石柱崩塌、火焰呼啸 【镜头运动】 跟随推进 → 震颤特写 → 横摇扫射 → 热浪扭曲 → 拉远定格",https://x.com/john87445528/status/2021391303259431011,2026-02-11T01:10:16.000Z,"{""name"":""John"",""link"":""https://x.com/john87445528""}",[],[],"[{""id"":""698ee7a1f5eb6d00048e7a47"",""url"":""https://video.twimg.com/amplify_video/2021390357498413056/vid/avc1/1920x1080/D6UlJB1R9zezvGCP.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2021390357498413056/img/Rfrb6duxOF60J01w.jpg"",""caption"":null}]"
190,Sun Wukong vs. Son Goku: Cross-Style Dimensional Battle,"A highly complex, 15-second prompt for Seedance 2.0 (or Kling) detailing a cross-dimensional battle between the classical Chinese mythological Sun Wukong (Monkey King) and the Japanese anime character Son Goku (Dragon Ball). The prompt specifies contrasting art styles (cel-shaded vs. Chinese realism), a multi-shot sequence, dialogue, and the dramatic collision of their ultimate moves (Kamehameha vs. Ruyi Jingu Bang) leading to a merged new world.","15秒跨画风对决镜头，左侧日漫赛璐璐风格与右侧中国神话写实风格剧烈对比。0-3秒：大远景，画面正中央一道次元裂缝从天而降将画面一分为二——左侧是龙珠式的赤色岩土荒原，金发超级赛亚人状态的孙悟空单手叉腰站立，橙色战斗服紧绷肌肉线条，周身环绕金色的超级赛亚人闪电气焰；右侧是云雾缭绕的花果山，身穿锁子黄金甲、头戴凤翅紫金冠、手持如意金箍棒的古典孙悟空伫立山巅，身后祥云缭绕，两人隔裂缝对视，裂缝边缘因画风冲突而闪不稳定，伴随低沉的时空扭曲声。4-8秒：两人同时喊话——日漫悟空""你这家伙，长得跟我很像啊！""声线是少年热血动漫音，古典悟空""大胆妖猴，竟敢冒俺老孙名号！""声线是浑厚戏曲腔。两人同时冲出裂缝交错，日漫悟空一记龟派气功轰出粉蓝色能量波，古典悟空挥舞金箍棒使出一记横扫千军，能量波与金箍棒碰撞的瞬间产生画风撕裂效果——两股力量交织处画面像素化闪烁、色块崩塌重组，伴随龟派气功的""Ka-me-ha-me-HA""怒吼声与金箍棒破空的呼啸。9-12秒：定格慢放，日漫悟空开启自在极意功，全身银灰气息缭绕眼神变为冷静的银灰色，动作如闪电般闪现绕到古典悟空身后；古典悟空火眼金睛骤然亮起金红光芒，身形化作残影法天象地——身躯暴涨至百丈大小，手中金箍同步变大如擎天之柱，一棒当头砸下。13-15秒：银灰气息的极速拳影与擎天金箍棒在画面中央正面碰撞，冲击波撕裂了次元裂缝，龙珠荒原与花果山同时被能量洪流吞没，画面白光过后烟尘散去，两个背对背的身影矗立在融合后的新世界——山川与荒原交织的奇异地形，日漫悟空挠头笑说""好厉害的力量，下次再打过""，古典悟空轻捋猴须点头""待俺老孙也换个地方耍耍""，音效收束为两人同时大笑的爽朗笑声与渐弱风声。",https://x.com/songguoxiansen/status/2021508348433301926,2026-02-11T08:55:22.000Z,"{""name"":""松果先森"",""link"":""https://x.com/songguoxiansen""}",[],[],"[{""id"":""698ee79bc058fc00040fb9d6"",""url"":""https://video.twimg.com/amplify_video/2021507974414671873/vid/avc1/1280x720/NFHHTfMtoYDWq049.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2021507974414671873/img/e0X71YaFSGpM6l4Z.jpg"",""caption"":null}]"
189,Live-Action Anime Adaptation: Water vs. Thunder Breathing Duel,"A highly detailed, 15-second prompt for generating a live-action adaptation of an anime-style duel, featuring 'Water Breathing' (blue water dragon) versus 'Thunder Breathing' (golden lightning). The prompt specifies the style (Hollywood live-action, dark samurai, 4K, fast cuts), scene setting (misty forest under moonlight), and three distinct, action-packed shots detailing character actions, special effects, and the final collision of powers.","真人漫改·呼吸法决战（15秒·超燃特效版）
【核心看点】：水之呼吸（蓝色水龙） VS 雷之呼吸（金色闪电），真人极速对决。

【风格】：好莱坞真人漫改电影质感，暗黑武士风，4K超清，极速快剪，粒子光效炸裂，无血腥。
【时长】：15秒
【场景】：月光下的迷雾森林，地面泥泞，落叶纷飞。

[00:00-00:05] 镜头1：水调歌头·起式（蓄力感）
画面：一名身穿绿黑格子羽织（外套）的少年武士，在月光下压低重心，双手握刀。
动作：他深吸一口气，周围的空气瞬间凝固。随着他拔刀出鞘，一条巨大的、由高压水流凝聚而成的蓝色水龙凭空出现，环绕着他的身体和刀刃高速旋转，发出流水的轰鸣声。
特效细节：水流具有真实的水花飞溅感，照亮了黑暗的森林。

[00:05-00:10] 镜头2：雷霆一闪·突进（极速感）
画面：对面的对手，一名披着黄色三角纹羽织的金发剑客，身体压得极低，做出了居合斩（拔刀术）的姿势。
动作：地面突然炸裂，他整个人瞬间化作一道刺眼的金色雷电残影，以肉眼无法捕捉的速度在树林间呈“之”字形极速折射突进。
特效细节：经过的地方，空气中残留着金色的电弧和被烧焦的落叶。

[00:10-00:15] 镜头3：水雷交轰·绝响（大招对撞）
画面：极速对冲。少年武士挥舞着巨大的蓝色水龙迎面斩下，金发剑客化身雷电迎面撞上。
动作：两把刀在画面中心猛烈碰撞。
特效奇观：蓝色的水龙与金色的雷电瞬间炸开，形成一个巨大的水雷能量风暴向四周扩散。周围的大树被能量波拦腰震断，泥水和光芒遮蔽了镜头。画面在极致炫目的蓝黄白光中结束。",https://x.com/johnAGI168/status/2021610292979876208,2026-02-11T15:40:28.000Z,"{""name"":""John"",""link"":""https://x.com/johnAGI168""}",[],[],"[{""id"":""698ee794f5eb6d00048e7a32"",""url"":""https://video.twimg.com/amplify_video/2021609784789880832/vid/avc1/1280x720/qpPUPa0rWbOOQqSU.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2021609784789880832/img/XoOOhs3hE2pm2oqB.jpg"",""caption"":null}]"
188,Fantasy Romance Short Drama Script: 'Good Luck Descends',"A detailed, multi-shot prompt structured as a short drama script for Seedance 2.0, utilizing the 'All-Reference' feature for character consistency. The script outlines a fantasy romance story where a stressed office worker (male lead) is visited by a tall, glowing 'Goddess of Luck' (female lead), transforming his mundane office into a fantastical scene of auroras and cloud seas.","提示词类型：短剧分镜脚本/视频生成

画面比例：9:16 (竖屏)

画面风格：都市奇幻，由实转虚，高清晰度，影视级布光，粒子特效，治愈系。

【角色设定】

男主：身穿深蓝色西装，表情原本焦虑，身高普通，代表现实世界的“打工人”。

女主：身穿白色T恤短裤，身材极高，扎着麻花辫，全身散发着柔和的白色光晕，代表高维度的“幸运女神”。

【剧情分镜与对白】

镜头1：中景。

画面内容：男主站在灰暗的办公室里，手里拿着一堆报表，眉头紧锁，看起来压力很大。周围空气也是灰蒙蒙的。

字幕/对白：“这项目太难了，谁能来救救我...”

镜头2：特写转全景。

画面内容：一束暖光突然打在男主旁边。镜头上拉，展示女主超高的身姿。她凭空出现，仿佛是从漫画里走出来的，带着灿烂的笑容。

字幕/对白：“听说有人在许愿？”

镜头3：双人中景，身高差互动。

画面内容：男主惊讶地抬头（必须体现这种仰视的呆萌感）。女主微微弯腰，手指轻轻一点男主手中的文件。

视觉特效：指尖触碰处，金色的魔法粒子炸开。

镜头4：场景变换（奇幻时刻）。

画面内容：随着金色粒子扩散，原本沉闷的办公室背景瞬间消失，变成了绚丽的极光和云海。男主的西装变得崭新笔挺，表情从焦虑变成了惊喜。

字幕/对白：“以后，你的运气我包了。”

镜头5：近景，对视。

画面内容：两人在云海背景中对视。女主俏皮地眨眼，男主害羞地挠头。

氛围：画面充满了粉色和金色的气泡，极度唯美。

镜头6：定格结尾。

画面内容：两人并肩站立的背影，面前是璀璨的未来都市夜景。

字幕特效：大字显示《好运降临》。",https://x.com/johnAGI168/status/2021575161917448307,2026-02-11T13:20:52.000Z,"{""name"":""John"",""link"":""https://x.com/johnAGI168""}",[],[],"[{""id"":""698ee797f5eb6d00048e7a33"",""url"":""https://video.twimg.com/amplify_video/2021574970292199426/vid/avc1/720x1280/k0IUtg1_wbr6hsDg.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2021574970292199426/img/qQxy1DXwSopmp4J_.jpg"",""caption"":null}]"
187,Cinematic Wuxia Duel in a Bamboo Forest,"A detailed, multi-shot prompt for Seedance 2.0 designed to generate a 15-second cinematic video of a classic Wuxia (martial arts) duel. The prompt specifies style, duration, character descriptions (a swordswoman in fiery red and a scholar in white with modern glasses), scene setting, and six distinct camera shots with precise actions, visual effects (sparks, slow motion), and emotional beats.","【风格】经典武侠电影-【竹林余墨】，超高速摄影（High-speed Cinematography），真人实拍与CG结合，强烈的视觉冲击，节奏较快，用“冷色调”来增强竹林的深邃感。【时长】15秒 【角色】 身着烈焰红裙的剑客，动作轻盈如燕，剑气凌厉。白衣素雪的斯文儒生，戴着现代框架眼镜，但手中双刃稳如磐石。【场景】在寂静的翠色竹林深处，一场跨越时空的对决正在上演。这不是一场你死我活的厮杀，而是一场关于速度与分寸的较量。【00:00 - 00:01】镜头1：特写 (Close-up)，【动作】两把寒光闪烁的长剑在竹林背景下猛烈碰撞，火星溅出，金属质感极强。剑刃交锋, 慢动作, 金属光泽。【00:01 - 00:03】镜头2：中景 (Medium Shot)，【动作】红衣女子快速旋转闪避，白衣男子挥剑追击。背景是密集的翠绿竹林，落叶纷飞。武侠动作, 飘逸, 速度感, 汉服。【00:03 - 00:05】镜头3：低角度仰拍 (Low Angle)，【动作】红衣女子向后滑行，贴地躲过致命一击。地面尘土飞扬，镜头跟随移动。滑行, 惊险躲避, 动态构图。【00:05 - 00:08】镜头4，中远景 (Mid-Long Shot)，【动作】两人在竹林空地站定，白衣男子以双剑锁住红衣女子的攻势，剑尖直指喉咙。僵持, 压迫感, 对峙。【00:08 - 00:11】镜头5，极特写 (ECU)镜头，【动作】对准两人的上半身，长剑横在女子颈部。女子眼神坚定，男子神情冷静（戴眼镜）。眼神交流, 紧张氛围, 细节刻画。【00:11 - 00:14】镜头6，全景到特写 (Wide to CU)，【动作】两人错身而过，背对站立。镜头切换至特写，一缕被斩断的发丝在空中缓缓飘落。意境, 断发, 优雅收尾, 慢动作。",https://x.com/sunny6_c/status/2021495905640178079,2026-02-11T08:05:56.000Z,"{""name"":""月亮大虾C.ly"",""link"":""https://x.com/sunny6_c""}",[],[],"[{""id"":""698ee793f5eb6d00048e7a31"",""url"":""https://video.twimg.com/amplify_video/2021495563360010244/vid/avc1/1916x1440/ucKONqa1fpfZfGz9.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2021495563360010244/img/J-DjEco8ey0dM6UP.jpg"",""caption"":null}]"
186,Political Satire Short Film: The 'Nothing' Hero's Ride,"A detailed, multi-scene prompt for Seedance 2.0, structured as a short film script with dialogue and camera instructions, depicting a satirical narrative. A confident figure on horseback rides through a wealthy neighborhood, expecting a warm welcome, only to be completely ignored by a crowd rushing past him to a Chinese steamed bun shop, leading to a moment of self-mockery and a defiant ending.","场景1：骑马狂奔 + 热情人群迎面而来（0:00-0:08，8秒）
• 地点：温哥华豪宅区主弯曲道路（宽阔柏油路，两侧大型独立豪宅、常绿松树覆盖薄雪）
• 主体：身穿深色西装的骑马者策马全速奔驰，白马四蹄腾空、鬃毛飞扬
• 环境：轻雪飘落，豪宅建筑掠过，远处北岸山脉与海洋轮廓
• 人群：前方突然出现一大群热情支持者（多元族裔年轻人），挥舞黄色龙旗 + “Nothing”标牌，高喊欢呼，朝骑马者方向涌来
• 镜头：正面中速跟拍 → 切换到骑马者视角（POV），人群越来越近
• 氛围：高潮延续，骑马者满脸自信笑容，准备收缰（手已抬向缰绳，姿态放松，嘴角上扬）
场景2：反转——人群直接穿过，无视骑马者（0:08-0:14，6秒）
• 地点：同一道路，转角处出现一家中式包子铺（招牌“庆风包子铺”，温暖灯光，外摆区域有简易塑料桌椅，蒸汽升腾）
• 主体：骑马者正准备招手致意，结果人群对他视若无睹，直接从他两侧/身旁狂奔穿过，冲向包子铺门口排队/涌入
• 动作：骑马者笑容僵住，手停在半空，表情从期待转为错愕/凌乱（风吹乱头发，西装下摆晃动）
• 细节：人群高喊“包子！包子！”，黄色龙旗乱晃，“Nothing”标牌被挤到一边；白马被迫小步停顿或侧身避让
• 镜头：快速横摇/广角，展现人群如潮水般绕过骑马者（马匹在画面中央被“穿过”），骑马者孤零零留在中间
• 氛围：荒诞反转，尴尬凌乱，黑色幽默高潮
场景3：包子铺外吃包子对话（0:14-0:20，6秒）
• 地点：庆风包子铺外摆区域（塑料桌椅，热气腾腾的蒸笼，背景豪宅区道路）
• 主体：两个普通年轻人（穿羽绒服）坐在排队座位上，大口吃包子
• 动作：一人咬一口包子，满足闭眼“哎，真香。”（镜头特写包子咬开热气/汁水）
• 对话：

第一个人（边吃边望向道路）：他是谁啊？
第二个人（若有所思，嚼着包子，望着远处）：Nothing。
• 镜头：中景双人镜头 → 轻微推近脸部表情（满足+淡定），背景隐约可见骑马者远去的背影
• 氛围：接地气、反差萌，点题“nothing”

场景4：骑马者自嘲潇洒，继续远去（0:20-0:30，10秒）
• 地点：豪宅区宽阔延伸道路（笔直向前，豪宅群渐远）
• 主体：骑马者骑在马上，表情从凌乱转为自信一笑
• 动作：右手伸入西装胸兜，掏出一个包装三明治，狠狠咬一口（汁水/面包屑飞溅），然后潇洒甩头一笑，用缰绳轻抽白马，继续向前奔跑
• 环境：豪宅建筑群在背景逐渐缩小，道路两侧常绿树林与支持者（现在已停下）只能远望挥手，远处温哥华式山海天际线（雪雾朦胧）
• 细节：白马尾巴摆动，轻雪路面留下马蹄印，三明治咬痕清晰，骑马者嘴角带笑，自信满满
• 镜头：从近景（咬三明治特写） → 缓慢拉远成极远景，低角度拍摄，强化“无所谓”的孤高英雄感；最后淡出
• 氛围：自嘲却潇洒，英雄不羁，象征性结束（“Nothing”也能继续前行）",https://x.com/john87445528/status/2021706240272069021,2026-02-11T22:01:43.000Z,"{""name"":""John"",""link"":""https://x.com/john87445528""}",[],[],"[{""id"":""698ee79ef5eb6d00048e7a46"",""url"":""https://video.twimg.com/amplify_video/2021705960675241984/vid/avc1/1920x1080/ufWD2prtOUgUwDZt.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2021705960675241984/img/_c2WiqehLPtLyc7z.jpg"",""caption"":null}]"
